date,C-A100,C-A107,C-A108,C-A109,C-A11,C-A110,C-A111,C-A112,C-A113,C-A115,C-A117,C-A119,C-A12,C-A120,C-A121,C-A122,C-A123,C-A124,C-A125,C-A126,C-A127,C-A128,C-A129,C-A13,C-A130,C-A132,C-A133,C-A134,C-A135,C-A136,C-A137,C-A139,C-A14,C-A140,C-A141,C-A142,C-A144,C-A146,C-A147,C-A148,C-A15,C-A151,C-A155,C-A156,C-A16,C-A160,C-A163,C-A164,C-A166,C-A167,C-A168,C-A169,C-A17,C-A170,C-A171,C-A172,C-A173,C-A174,C-A175,C-A176,C-A177,C-A178,C-A179,C-A18,C-A181,C-A183,C-A184,C-A185,C-A187,C-A189,C-A191,C-A192,C-A193,C-A194,C-A195,C-A196,C-A197,C-A198,C-A199,C-A2,C-A20,C-A204,C-A206,C-A207,C-A208,C-A21,C-A210,C-A211,C-A212,C-A213,C-A214,C-A215,C-A216,C-A218,C-A22,C-A220,C-A221,C-A223,C-A225,C-A227,C-A228,C-A232,C-A235,C-A236,C-A237,C-A238,C-A239,C-A241,C-A242,C-A244,C-A248,C-A249,C-A25,C-A250,C-A251,C-A252,C-A254,C-A255,C-A256,C-A257,C-A258,C-A259,C-A26,C-A260,C-A261,C-A266,C-A27,C-A270,C-A271,C-A272,C-A273,C-A274,C-A277,C-A279,C-A28,C-A280,C-A282,C-A283,C-A284,C-A286,C-A287,C-A288,C-A289,C-A290,C-A294,C-A299,C-A3,C-A300,C-A302,C-A303,C-A304,C-A305,C-A308,C-A309,C-A31,C-A310,C-A312,C-A313,C-A316,C-A317,C-A318,C-A319,C-A32,C-A321,C-A322,C-A324,C-A328,C-A329,C-A35,C-A36,C-A37,C-A38,C-A39,C-A40,C-A41,C-A44,C-A46,C-A47,C-A49,C-A51,C-A52,C-A54,C-A55,C-A56,C-A57,C-A59,C-A6,C-A61,C-A62,C-A63,C-A64,C-A65,C-A67,C-A68,C-A69,C-A7,C-A70,C-A73,C-A74,C-A76,C-A77,C-A78,C-A79,C-A8,C-A80,C-A81,C-A83,C-A84,C-A85,C-A86,C-A89,C-A9,C-A90,C-A93,C-A96,C-A98,C-A99
4/30/2013 0:00,7,30,3,40,20,16,12,5,15,12,12,7,40,16,1,4,25,40,16,16,20,6,14,5,45,14,6,6,45,45,14,25,15,40,30,4,10,7,16,16,20,20,15,4,64,2,20,14,14,10,25,0,15,11,12,16,8,20,20,16,50,15,2,7,5,13,2,35,14,20,16,8,30,5,6,25,17,25,17,5,28,6,9,14,19,40,6,10,17,19,16,8,16,40,25,9,7,34,17,6,20,16,16,20,20,20,8,35,25,10,5,7,8,8,15,15,15,17,12,12,3,5,5,3,40,12,8,5,0,5,8,8,1,14,17,6,10,40,10,25,20,5,4,15,30,16,7,10,14,10,8,14,40,6,50,16,15,20,4,16,40,20,50,10,40,8,2,1,20,15,14,16,10,30,7,40,25,45,8,25,8,30,16,10,5,25,30,10,12,4,15,7,20,15,45,16,8,40,6,10,15,14,3,0,16,8,10,13,12,4,15,16,2,15,6,6,14
5/1/2013 0:00,7,80,5,6,20,16,18,10,15,12,12,7,26,16,1,8,16,40,8,10,7,8,12,6,20,16,8,6,16,26,6,3,15,26,10,4,10,7,18,18,20,10,15,6,66,2,16,14,14,10,10,0,13,14,10,16,12,13,20,16,13,15,2,7,5,13,10,14,14,20,20,12,30,5,12,25,17,10,19,5,30,6,9,14,5,90,6,10,17,11,16,12,16,13,25,7,7,33,19,6,10,14,16,20,20,12,8,26,10,8,5,3,8,8,15,15,15,19,14,12,3,8,5,8,13,12,8,5,0,6,8,12,1,8,19,6,10,23,10,6,20,6,8,13,18,16,7,1,14,10,12,14,30,12,26,6,16,13,4,13,10,20,26,10,3,12,2,1,20,15,16,14,10,30,7,10,25,26,4,25,8,40,16,10,5,26,16,10,20,4,15,7,20,8,45,16,12,40,6,10,15,10,4,0,16,12,10,13,12,4,15,16,2,15,6,6,10
5/2/2013 0:00,7,45,5,6,13,16,33,23,15,10,12,7,26,16,1,8,16,40,8,10,7,8,12,6,20,16,8,6,16,26,6,3,15,26,10,4,10,7,33,33,15,10,40,30,68,2,16,6,14,33,10,0,13,30,10,16,10,13,45,16,13,15,2,7,5,13,5,14,14,33,20,30,20,5,5,20,17,10,16,5,32,6,9,14,5,25,6,6,17,11,16,12,8,13,15,7,7,33,13,6,10,14,12,20,40,12,6,26,10,8,5,3,8,8,15,15,6,15,1,3,3,8,5,3,13,3,8,5,0,6,8,12,1,8,16,6,33,23,33,6,20,6,6,13,18,6,7,1,12,12,26,14,40,12,26,6,16,13,4,13,10,20,26,8,3,30,2,1,35,30,6,14,10,23,7,10,16,26,4,20,8,30,12,10,5,26,16,10,20,4,7,7,40,8,26,8,7,40,26,33,15,10,4,0,16,7,4,13,12,4,15,8,2,25,6,8,10
5/3/2013 0:00,7,45,5,6,13,16,33,23,15,10,12,7,28,16,1,8,16,40,8,10,7,8,12,6,20,16,8,6,18,28,6,3,15,28,10,4,10,7,33,33,15,10,40,30,2,2,18,6,14,33,10,0,14,30,10,16,10,14,45,16,14,15,2,9,5,13,5,14,14,33,20,30,20,5,5,20,19,10,16,5,2,6,9,14,5,25,8,6,19,11,16,12,8,14,15,7,7,34,13,6,10,14,12,20,40,12,6,28,10,8,5,3,8,8,15,15,6,15,1,3,3,8,5,3,14,3,8,5,0,6,8,12,1,8,16,6,33,24,33,8,20,6,6,14,18,6,9,1,12,12,26,14,40,12,28,6,18,14,4,13,10,20,28,8,3,30,2,1,35,30,6,14,10,23,7,10,16,28,4,20,8,30,12,10,5,28,16,10,20,4,7,7,40,8,26,8,7,40,26,33,15,10,4,0,16,7,4,13,12,4,15,8,2,25,6,8,10
5/6/2013 0:00,7,90,5,6,13,20,34,24,15,10,12,7,30,16,1,8,16,80,8,25,7,8,12,6,40,16,8,6,40,50,6,3,80,35,15,4,20,7,34,34,80,10,70,30,72,2,40,6,14,34,50,0,25,30,10,20,10,25,80,20,35,13,2,16,5,15,5,14,14,34,25,30,90,26,5,40,50,25,16,5,36,6,9,14,5,100,15,6,40,11,20,12,8,30,70,7,7,50,13,6,40,14,12,50,80,12,6,35,35,8,5,3,8,8,20,23,6,15,1,3,3,8,5,3,20,3,8,5,0,6,8,12,1,8,16,6,34,35,34,23,20,6,6,50,18,6,16,1,12,12,28,14,70,12,50,6,30,35,4,13,40,20,50,8,3,30,2,1,20,50,8,14,10,24,7,23,16,40,4,80,8,80,12,23,5,15,16,20,20,4,7,7,60,8,28,8,7,80,28,34,90,10,4,0,20,7,4,15,12,4,15,8,2,30,8,8,20
5/7/2013 0:00,7,60,5,6,13,7,10,10,4,10,12,7,30,16,1,8,16,30,8,25,7,8,12,6,40,16,8,6,7,50,6,3,50,35,15,4,20,8,7,15,20,10,40,8,80,2,40,6,14,12,50,0,25,11,10,12,10,25,20,17,35,13,2,16,5,14,5,14,14,17,25,17,15,26,5,50,20,25,16,5,38,40,9,14,5,90,15,6,10,11,17,12,8,30,30,7,7,50,13,6,40,14,12,30,40,12,6,35,35,8,5,3,8,8,20,23,6,15,1,3,3,8,5,3,20,3,8,5,0,6,8,12,11,8,16,6,17,35,10,23,20,6,6,50,18,6,16,1,12,12,10,14,20,12,50,6,30,35,4,13,40,20,50,8,3,10,2,1,20,20,12,14,7,20,7,23,16,40,4,50,8,30,12,23,5,15,16,20,20,4,7,7,10,8,20,8,7,40,2,12,40,10,4,0,10,7,4,11,12,4,8,8,2,15,8,8,20
5/8/2013 0:00,7,60,5,26,13,7,10,10,4,10,12,7,26,10,1,8,20,30,6,10,7,8,16,6,13,14,8,16,7,13,13,3,50,23,16,8,16,14,7,15,20,10,40,8,15,12,18,6,14,12,23,0,6,11,14,12,10,10,20,17,14,13,10,18,5,14,5,10,10,17,8,17,15,28,5,50,20,26,16,10,40,40,9,10,5,100,12,6,10,15,17,16,8,6,26,7,8,50,13,6,16,16,12,30,40,10,6,13,13,12,4,3,8,9,20,24,6,15,1,3,3,8,5,3,13,3,8,5,0,8,8,14,3,8,16,6,17,10,10,24,20,6,6,10,13,6,18,1,12,12,10,16,20,10,26,16,26,18,4,15,16,10,26,8,3,10,16,1,20,20,12,14,7,20,7,24,16,16,4,50,8,100,12,24,5,26,16,20,16,4,7,8,10,8,20,8,7,40,2,12,40,10,4,0,10,7,4,11,10,4,8,8,12,15,8,8,13
5/9/2013 0:00,14,50,5,26,15,7,10,10,4,6,6,7,26,10,1,8,30,25,6,10,7,8,16,6,13,14,8,16,7,13,13,3,50,23,16,8,16,14,7,15,20,10,20,8,15,4,18,14,14,12,23,0,6,11,14,12,10,10,15,17,14,52,10,26,5,14,5,10,10,17,8,17,15,2,5,30,15,26,20,13,42,20,9,10,7,50,12,16,10,10,17,16,16,6,26,7,8,50,15,6,16,16,8,26,40,10,6,13,13,12,4,3,8,9,26,16,10,15,1,3,3,8,5,3,13,18,8,6,0,8,8,14,3,8,20,6,17,10,10,26,20,6,10,10,13,16,16,1,12,12,10,16,26,10,26,16,26,18,4,80,16,10,26,8,3,10,16,1,26,20,12,14,7,20,6,23,20,16,4,50,8,20,16,16,5,26,16,20,16,4,7,4,26,8,30,16,7,20,2,12,23,10,4,0,10,7,4,11,10,4,8,16,7,40,8,8,13
5/10/2013 0:00,80,51,40,46,19,12,31,52,23,16,90,5,95,18,20,3,18,55,46,24,47,75,73,47,11,27,12,61,25,26,91,86,74,0,53,48,42,31,46,77,19,36,10,72,55,71,16,77,76,52,4,68,88,98,63,70,83,6,21,14,48,4,48,46,60,61,64,23,53,92,43,22,77,97,17,70,59,98,96,60,14,38,31,67,68,4,94,83,98,58,0,67,68,24,60,91,71,77,49,72,19,11,50,36,32,43,56,20,5,5,78,47,100,97,91,83,9,79,21,31,5,71,71,83,34,6,73,43,17,16,14,0,31,99,75,64,55,82,81,83,76,79,8,64,72,71,87,65,33,12,36,31,78,83,68,10,37,59,11,36,28,42,85,94,99,97,52,37,81,29,44,56,85,39,64,30,64,70,10,71,30,66,19,31,33,34,68,85,81,53,67,82,17,25,36,44,70,19,65,9,3,100,36,48,27,42,23,17,83,49,70,64,62,98,41,84,37
5/13/2013 0:00,14,80,5,14,18,10,10,10,4,6,6,7,35,40,1,8,30,90,6,35,7,8,16,4,35,14,8,16,30,45,12,15,100,35,8,8,15,14,20,23,40,10,80,8,60,4,18,14,14,13,14,0,40,11,14,20,13,25,80,20,14,15,10,28,6,14,5,10,10,23,8,23,30,2,5,80,80,35,20,14,46,16,6,35,7,90,12,16,80,10,16,16,16,35,70,7,8,33,16,6,16,16,8,28,80,45,6,40,45,12,4,3,2,9,28,18,4,7,1,3,3,8,5,3,25,3,12,6,0,8,8,14,3,8,16,6,23,30,13,28,15,6,10,40,30,16,18,1,12,12,10,16,28,10,50,16,25,18,4,80,16,50,50,8,15,10,16,1,28,40,13,14,7,60,6,24,20,35,4,60,8,90,16,18,5,15,16,20,50,4,7,4,28,20,80,16,1,80,2,13,24,10,4,0,23,8,26,11,10,4,8,16,7,70,15,8,12
5/14/2013 0:00,14,40,5,14,18,10,10,10,4,6,6,7,35,40,21,8,17,25,6,35,7,8,16,4,35,14,8,16,30,45,12,15,40,35,8,8,15,14,20,23,10,10,15,8,30,4,18,14,14,13,14,0,40,11,14,20,13,25,20,20,14,10,10,17,6,14,5,10,10,23,8,23,20,2,5,25,25,35,20,15,48,16,6,35,7,90,12,16,15,16,16,16,16,35,15,7,8,34,16,6,16,16,8,20,30,45,6,40,45,12,4,3,2,9,10,15,4,7,1,3,3,8,7,3,25,3,12,6,0,8,8,14,3,8,16,6,23,30,13,25,15,6,10,40,30,16,15,1,12,12,10,16,25,10,50,16,25,18,4,80,16,50,50,8,15,10,16,1,15,12,13,14,7,20,6,10,20,35,4,25,10,40,16,12,7,15,16,10,50,4,7,4,30,20,12,16,1,35,2,13,20,10,4,0,23,8,26,11,10,4,8,16,7,20,15,8,12
5/15/2013 0:00,30,4,32,89,17,27,81,34,79,93,13,87,8,30,30,44,22,50,0,41,95,1,25,18,48,13,34,87,1,12,87,12,71,8,59,45,78,6,26,28,12,7,56,100,50,20,9,92,81,41,92,99,98,26,34,0,99,71,50,9,34,53,98,20,51,31,66,99,10,89,50,80,75,96,69,24,47,8,79,5,69,22,74,14,29,86,13,17,62,25,21,48,52,81,28,67,93,83,50,43,73,6,85,99,85,73,84,2,15,83,39,30,19,61,18,12,89,53,76,97,79,7,67,90,57,77,97,91,52,46,62,19,1,9,88,86,40,27,73,46,25,68,4,81,89,10,76,41,49,19,32,41,13,20,58,50,49,24,34,5,88,4,90,78,24,40,80,15,87,95,100,73,23,91,45,59,67,99,37,4,35,17,59,99,46,40,11,32,43,89,93,88,51,99,13,10,25,88,96,41,72,67,49,98,54,77,42,82,15,25,32,79,30,3,89,54,13
5/16/2013 0:00,10,50,5,14,18,26,5,6,23,6,6,7,16,16,2,5,17,40,12,10,20,16,16,4,10,14,12,10,15,10,12,16,40,23,8,8,13,8,26,23,10,8,40,4,40,4,26,6,16,26,14,0,10,13,16,26,13,18,45,26,33,10,10,17,6,23,6,20,20,30,13,33,45,2,10,10,20,10,20,15,52,20,6,16,7,40,16,6,23,16,16,16,10,16,15,16,8,33,16,16,16,10,16,20,35,10,10,18,18,10,4,14,2,9,10,15,4,7,10,6,6,8,7,6,10,10,12,6,0,8,16,16,3,8,16,6,33,10,13,25,13,6,10,10,16,16,15,1,12,8,13,8,15,16,26,16,16,30,4,80,16,20,26,10,10,23,8,1,40,12,13,16,26,30,6,10,20,23,5,40,10,50,16,12,7,16,16,10,26,4,10,4,50,20,12,16,1,50,26,33,20,16,4,0,33,8,23,13,12,14,5,10,7,15,10,5,12
5/17/2013 0:00,10,50,5,14,14,26,5,6,23,6,6,7,16,16,2,5,19,40,12,10,20,16,16,4,10,14,12,10,15,10,12,16,40,24,8,8,14,8,26,23,10,8,40,4,40,4,28,6,16,26,14,0,10,13,16,26,13,18,45,26,34,10,10,19,6,23,6,20,20,30,14,33,45,8,3,10,20,10,20,15,2,20,6,16,8,40,16,6,23,16,16,16,10,16,15,16,8,34,14,16,16,10,16,20,35,10,10,18,18,10,4,14,2,9,10,15,4,7,3,6,6,8,7,6,10,10,8,6,0,8,16,16,3,8,16,6,33,10,13,25,14,6,6,10,16,16,15,1,12,8,13,8,15,16,28,16,16,30,4,80,16,20,28,14,10,23,8,1,40,14,13,16,26,30,6,10,20,24,5,40,10,50,16,14,9,16,16,10,28,4,14,6,50,20,14,16,1,50,26,33,20,16,4,0,33,8,23,13,12,6,5,10,7,15,10,5,12
5/20/2013 0:00,10,100,5,40,14,28,5,6,24,6,6,7,16,16,2,5,23,70,12,40,20,16,16,4,25,14,12,50,80,50,6,16,26,40,50,8,50,8,28,24,30,8,80,4,60,4,20,6,16,28,30,0,20,14,16,28,15,18,50,28,40,10,10,20,6,24,6,20,20,30,40,34,70,13,3,40,20,40,20,13,56,30,6,16,23,100,16,6,24,16,18,16,10,16,80,16,8,50,14,16,16,10,16,30,80,40,10,18,18,10,4,14,2,9,10,26,4,7,3,6,6,8,7,6,30,10,8,6,0,8,16,16,3,8,16,6,34,40,15,23,20,6,6,50,16,16,10,1,12,8,14,8,80,16,50,16,16,40,4,23,16,20,50,14,40,24,8,1,80,70,15,16,28,40,6,10,20,35,5,50,10,80,16,20,11,16,16,10,50,4,14,23,30,40,80,16,1,100,28,34,20,16,4,0,34,10,24,14,12,6,5,10,7,70,40,5,20
5/21/2013 0:00,10,90,5,40,14,12,5,6,12,6,6,7,16,16,2,5,23,40,12,40,20,16,16,6,25,14,12,50,20,50,6,16,26,40,50,8,50,8,12,7,30,8,20,4,30,4,20,6,16,7,30,0,20,12,16,12,12,18,30,12,40,10,10,20,6,12,6,20,20,20,40,17,30,13,3,30,20,40,20,13,58,20,6,16,23,50,16,6,15,20,15,16,10,16,20,16,8,50,14,16,16,10,16,30,20,40,10,18,18,10,4,14,2,9,10,26,4,7,3,6,6,8,7,6,30,10,8,6,0,8,16,16,3,8,16,6,20,40,12,23,20,6,6,50,16,16,10,1,12,8,15,8,15,16,50,16,16,40,4,23,16,20,50,14,40,4,8,14,20,25,7,16,17,30,6,10,20,35,5,40,10,30,16,20,11,16,16,10,50,4,14,23,35,40,20,16,1,40,7,17,7,16,4,0,14,10,15,11,12,6,5,10,7,20,40,5,20
5/22/2013 0:00,62,95,71,17,79,18,10,21,72,25,71,0,40,41,52,41,77,100,85,68,67,52,0,68,30,62,59,66,84,47,16,7,39,84,53,87,19,30,34,88,62,16,62,98,72,92,33,9,32,95,79,23,9,64,35,52,49,99,41,68,97,93,7,39,60,74,97,2,53,90,17,14,42,98,83,98,16,45,30,5,20,98,57,85,82,7,72,76,71,3,88,55,30,59,57,19,46,71,45,89,10,87,85,100,46,19,92,86,69,67,22,3,36,45,38,95,46,4,47,87,24,8,32,17,56,2,15,88,53,2,51,81,91,91,77,65,62,18,0,15,86,91,57,65,60,7,29,44,20,87,33,19,50,9,13,94,24,4,78,49,32,41,97,20,94,46,14,50,74,73,12,25,32,97,52,49,30,72,89,58,10,80,86,12,51,88,19,32,25,35,47,47,27,65,97,57,84,30,32,71,99,58,53,28,83,66,8,47,33,44,14,98,76,55,46,5,44
5/23/2013 0:00,14,50,5,16,14,12,5,6,12,18,12,7,20,20,2,5,33,50,20,10,20,7,16,16,20,10,10,18,20,26,6,14,40,16,20,3,10,14,12,7,25,14,30,4,40,10,16,16,20,7,33,0,20,12,18,12,12,13,30,12,23,2,7,33,6,12,14,20,16,20,13,17,25,16,3,20,20,23,20,11,62,20,6,33,20,40,10,12,40,12,15,16,10,13,25,9,3,50,14,16,20,14,18,23,40,14,8,33,13,10,10,6,2,10,2,11,4,7,3,18,6,12,7,6,10,16,8,7,0,8,7,18,3,14,16,7,20,23,12,33,10,14,6,10,30,20,10,20,18,8,15,10,30,18,33,14,16,20,3,26,26,20,33,14,12,4,8,18,20,16,7,16,17,30,5,33,20,26,5,15,10,40,14,30,11,10,14,16,23,8,14,10,45,10,20,16,1,40,7,17,7,16,4,0,14,10,15,11,10,6,5,8,2,20,12,5,12
5/24/2013 0:00,14,50,5,16,6,12,10,6,12,18,12,7,20,20,2,5,33,50,20,10,20,7,18,16,20,10,10,18,20,28,6,14,40,18,20,3,10,14,14,9,25,14,30,6,40,10,18,16,20,9,34,0,20,12,18,14,12,14,30,12,24,2,7,33,6,12,14,20,16,20,14,19,25,16,3,20,20,24,10,11,2,20,4,34,20,40,10,12,40,12,15,16,10,14,25,9,3,50,8,16,20,14,18,23,40,14,8,34,14,10,10,6,2,10,2,11,12,12,3,18,6,12,7,6,10,16,6,7,0,8,7,18,3,14,14,7,20,24,12,33,10,14,6,10,30,20,10,20,18,8,15,10,30,18,34,14,18,20,3,26,28,20,34,6,12,4,8,18,20,16,9,16,19,30,5,33,6,28,5,15,10,40,14,30,11,10,14,16,24,8,6,10,45,10,20,16,1,40,7,19,9,16,4,0,14,10,15,11,10,12,5,8,2,20,12,5,12
5/27/2013 0:00,14,40,5,16,6,12,5,6,12,18,12,7,25,20,2,5,34,30,20,50,20,7,10,16,25,30,10,18,50,50,35,14,30,35,50,3,40,14,30,6,50,14,20,8,60,10,8,16,20,26,45,0,20,12,18,33,12,40,30,12,50,2,7,34,6,12,14,20,16,30,30,33,60,18,3,80,80,50,10,11,66,30,4,14,20,90,14,12,50,14,26,16,10,30,60,9,3,50,8,16,20,14,18,24,70,14,8,40,40,10,10,6,2,10,2,11,12,12,3,18,6,12,7,6,40,16,6,7,0,8,7,18,3,14,14,7,26,40,12,34,40,14,6,40,40,20,10,20,18,8,26,25,70,18,50,14,40,35,3,28,30,20,50,6,12,4,8,18,40,18,10,16,10,60,5,34,6,30,5,80,10,70,14,30,15,40,14,18,25,8,6,10,23,10,50,16,1,100,7,30,90,16,4,0,14,30,26,11,10,12,5,8,2,26,12,5,12
5/28/2013 0:00,14,40,5,16,6,12,5,6,12,18,12,7,25,20,2,5,20,50,20,50,20,7,10,16,25,30,10,18,15,50,35,14,20,35,50,3,40,14,30,6,25,14,20,8,30,10,8,16,20,26,45,0,20,12,18,33,12,40,35,12,50,2,7,20,6,12,14,20,16,30,30,33,15,20,3,15,17,50,10,11,68,45,4,14,7,30,14,12,15,12,26,16,10,30,30,9,3,50,8,16,20,14,18,15,20,14,8,40,40,10,10,6,2,10,2,11,12,12,3,18,6,12,5,6,40,16,6,7,0,8,7,18,3,14,14,7,26,40,12,20,40,14,6,40,40,20,10,4,18,8,26,25,15,18,50,14,40,35,3,12,30,20,50,6,12,4,8,18,15,15,10,16,10,15,5,11,6,30,5,20,20,30,14,17,12,40,14,15,25,8,6,10,23,10,15,16,1,40,7,30,15,16,4,0,14,30,26,11,10,12,5,8,2,26,12,5,12
5/29/2013 0:00,14,30,5,13,6,18,5,6,18,18,12,7,23,10,2,7,20,50,20,26,10,7,8,30,10,10,10,16,15,26,23,14,20,26,26,3,20,13,30,8,25,16,30,8,30,10,8,16,20,28,26,0,10,18,13,34,18,23,35,18,33,2,7,20,6,18,14,26,23,30,10,34,15,20,3,15,17,33,10,11,70,45,4,14,7,30,14,12,15,12,28,16,10,10,30,9,3,33,8,9,14,8,18,15,20,10,8,30,26,6,10,6,2,10,2,11,12,12,3,18,6,8,5,6,16,16,6,7,0,6,7,20,3,10,14,7,28,10,18,20,26,4,6,13,13,20,10,4,18,8,28,10,15,20,30,20,26,23,3,12,12,16,30,6,20,4,9,8,15,15,10,20,10,15,5,11,6,23,8,20,20,50,14,17,12,10,16,15,26,8,6,10,24,8,15,16,1,40,7,30,15,7,4,0,16,30,28,14,20,12,5,8,2,28,7,5,13
5/30/2013 0:00,14,40,5,13,6,16,5,10,10,10,12,7,23,10,2,7,20,30,20,26,10,7,8,30,10,10,10,16,35,26,23,14,20,26,26,3,20,13,10,10,30,16,20,8,40,5,8,16,20,10,26,0,10,20,13,23,10,23,25,10,33,2,7,20,6,10,16,26,23,26,10,23,25,20,3,25,17,33,10,11,72,25,4,14,7,15,14,14,25,12,10,16,10,10,15,9,3,33,8,9,14,8,12,40,15,10,12,30,26,6,10,6,2,10,2,11,12,12,3,14,4,8,5,6,16,16,6,7,0,6,7,20,3,10,14,7,23,10,10,20,26,4,6,13,13,18,10,4,18,9,13,10,50,20,30,20,26,23,3,12,12,16,30,6,20,4,9,8,25,15,23,20,14,20,5,11,6,23,8,35,20,50,12,17,12,10,16,15,26,8,6,10,20,8,50,16,1,40,7,9,40,7,4,0,20,20,23,10,20,12,5,10,2,20,7,12,13
5/31/2013 0:00,14,40,5,14,3,16,5,10,10,10,12,7,24,10,2,7,20,30,20,28,10,7,8,30,10,10,10,16,35,28,24,14,20,28,28,3,20,14,10,10,30,16,20,8,40,5,8,16,20,10,28,0,10,20,14,23,10,24,25,10,34,8,7,20,6,10,16,28,24,26,10,23,25,20,3,25,19,34,10,14,2,25,4,14,9,15,14,14,25,12,10,16,10,10,15,9,3,34,8,9,14,8,12,40,15,10,12,30,28,6,10,6,2,10,8,14,10,6,6,14,4,8,5,6,18,16,6,7,0,6,7,20,3,10,6,7,23,10,10,20,28,4,10,14,14,18,10,4,18,9,13,10,50,20,30,20,28,24,3,12,12,18,30,6,20,4,9,8,25,15,23,20,14,20,5,11,14,24,8,35,20,50,12,19,12,10,18,15,28,8,10,10,20,8,50,16,1,40,7,9,40,7,4,0,20,20,23,10,20,10,5,10,2,20,7,12,14
6/3/2013 0:00,14,90,5,18,3,18,5,10,10,10,12,7,16,35,2,7,30,80,20,40,10,7,8,50,25,30,10,16,50,50,16,14,50,50,25,3,20,7,10,10,80,16,80,10,80,5,50,16,20,10,50,0,50,20,18,24,10,20,90,10,50,26,7,26,6,10,16,15,18,28,25,24,90,26,3,80,50,50,10,26,76,50,4,15,23,80,16,14,30,12,10,16,10,25,40,9,3,50,8,9,14,8,12,30,100,40,12,40,40,6,10,6,2,10,13,26,10,6,6,14,4,8,5,6,25,16,6,7,0,6,7,20,3,10,6,7,24,35,10,30,50,4,10,50,45,18,10,4,18,9,14,25,80,20,50,20,25,35,3,12,12,35,50,6,20,4,9,8,60,30,24,20,14,30,5,11,14,25,8,70,15,90,12,26,12,20,25,11,50,8,10,10,20,8,50,16,1,90,7,9,30,7,4,0,20,20,24,10,20,10,10,10,2,50,7,12,14
6/4/2013 0:00,44,49,41,63,10,87,77,35,59,57,51,85,25,34,42,67,15,39,55,34,34,18,60,46,58,60,77,49,84,1,53,25,28,1,54,5,7,49,0,37,70,48,15,62,35,90,5,85,55,20,93,17,2,54,94,52,39,42,64,64,57,8,69,15,95,24,5,26,67,99,22,44,92,94,0,99,76,38,0,29,36,59,20,1,14,21,40,59,32,6,41,24,72,59,47,80,1,70,62,60,27,69,72,37,60,34,72,33,15,86,59,37,58,75,73,81,63,83,48,38,52,18,56,48,61,92,78,48,52,59,85,17,1,39,68,33,20,23,19,3,94,85,65,97,78,57,85,55,27,61,24,50,92,53,31,64,100,12,87,83,99,60,44,27,2,36,82,62,41,7,98,79,76,57,33,89,21,24,68,16,68,88,9,13,61,35,70,60,83,55,3,100,23,34,85,7,97,49,6,10,25,97,92,49,53,63,38,31,66,57,6,74,80,85,57,41,77
6/5/2013 0:00,14,40,5,18,3,12,7,10,12,10,12,7,16,16,2,7,30,22,14,23,8,6,8,33,13,23,16,18,15,20,48,8,15,13,16,3,26,7,20,17,20,6,25,11,50,5,10,16,16,11,33,0,26,12,18,15,12,16,25,12,33,28,9,28,6,22,16,30,18,25,10,25,40,28,3,50,25,26,10,28,80,25,4,30,24,30,16,14,25,18,17,14,10,10,30,6,5,33,8,9,26,16,12,15,20,13,12,23,10,8,7,8,2,9,14,28,10,6,6,14,4,6,10,6,10,16,6,7,40,18,18,16,3,10,6,7,17,16,17,30,20,4,10,30,13,18,10,4,18,9,17,6,16,4,33,10,18,20,3,18,10,26,33,6,26,12,9,8,15,15,22,18,14,35,5,14,14,20,8,25,15,60,12,28,18,16,10,11,33,8,10,10,30,8,15,16,1,30,10,9,40,7,4,0,12,5,12,12,16,10,11,10,2,15,7,12,14
6/6/2013 0:00,77,8,3,9,48,50,86,92,92,24,26,26,22,45,14,91,15,36,96,50,48,10,57,24,54,57,71,48,46,21,82,42,17,0,97,56,21,21,89,59,49,98,13,46,81,54,31,45,84,99,30,49,23,11,92,81,14,10,93,43,70,28,96,91,23,48,92,84,79,56,8,68,77,65,31,75,72,0,7,100,94,99,34,54,92,29,8,59,88,78,77,95,24,60,27,15,74,13,24,72,78,42,85,13,75,77,11,4,44,48,33,14,0,68,63,46,10,86,92,79,42,99,91,89,92,40,64,97,98,27,56,45,62,18,54,27,5,89,21,10,20,66,95,1,77,83,66,55,54,19,74,84,44,11,39,16,61,60,93,32,50,53,59,99,66,39,15,24,69,66,40,72,9,87,20,9,88,95,80,30,27,64,53,27,97,97,2,61,52,4,3,100,63,45,46,81,19,12,33,72,17,14,75,70,78,24,12,65,43,76,56,56,47,82,84,26,64
6/7/2013 0:00,12,40,5,18,3,12,7,10,12,18,16,5,16,16,2,7,33,24,14,24,8,6,14,34,14,24,16,18,20,20,16,8,30,14,16,3,28,7,20,19,30,6,30,11,45,5,10,6,16,11,34,0,28,12,18,15,12,18,33,12,34,33,9,20,6,24,6,30,18,25,10,25,20,16,3,50,20,28,10,26,2,15,4,30,16,45,16,12,16,13,19,14,12,10,15,6,5,34,6,9,28,16,20,40,20,14,6,24,10,8,7,8,10,9,10,23,6,8,5,10,4,6,5,4,10,14,8,7,5,18,18,16,3,10,9,5,19,18,19,30,20,4,10,30,14,16,23,4,18,9,19,6,18,4,34,10,18,20,3,13,10,28,34,6,28,12,9,14,15,20,24,18,16,25,10,20,10,20,8,45,15,35,10,33,16,18,10,11,34,4,0,20,30,8,35,18,1,50,10,9,15,7,4,0,14,5,12,12,16,5,11,12,3,20,7,5,14
